"video","group","type","x_1","y_1","z_1","x_2","y_2","z_2","x_3","y_3","z_3","x_4","y_4","z_4","x_5","y_5","z_5","x_6","y_6","z_6"
"5indv127(2021)-unpaired-points-xyz.csv","5indv127(2021)","artificial",1.15748013315409,-0.225118589475235,-0.859310607839142,0.739402803993617,0.882241401005462,0.504667309839518,-0.441508332762374,-0.835533105509027,-1.96199802282107,-1.3815646666684,-0.859526265560434,-1.19504111682823,-1.89719842297398,-0.541623460322601,0.333909220016724,NA,NA,NA
"5indv127(2021)-unpaired-points-xyz.csv","5indv127(2021)","artificial",1.12016013325599,-1.16458504355175,-1.43121324349742,0.220892373451001,-0.970090351000659,-1.62962296039638,-1.41296768704384,1.02117628208111,0.776096877139941,0.760852612314391,-0.219181408588556,-0.936409113637066,1.0622973662818,0.894630897561434,-0.886887489868422,NA,NA,NA
"5indv127(2021)-unpaired-points-xyz.csv","5indv127(2021)","artificial",0.987883621762679,-0.434758244635187,-0.263293603945316,0.865629006961716,-0.384321499076251,-0.848452374676196,-0.803567279484054,-0.142901058033608,0.702699261231229,-0.163404234788392,1.09785257937093,0.179205154183872,0.862451332400727,0.747880108744864,0.485419450197369,NA,NA,NA
"5indv127(2021)-unpaired-points-xyz.csv","5indv127(2021)","artificial",1.20490485533703,-0.0844908340943654,-1.33487293846655,0.667043538195744,1.13558266695872,0.859217409553445,-0.0957821888541672,0.27651562156166,-1.86489612636649,-1.18501347525965,-1.08992282225513,-1.88248949429507,-1.35180603732451,-0.94453562551019,-0.467317279906572,NA,NA,NA
"5indv127(2021)-unpaired-points-xyz.csv","5indv127(2021)","artificial",0.27324420831942,1.20964692788022,0.647472772262184,1.20406245845723,0.834685369956361,-1.24196282504698,1.34584169158747,-1.17129997695336,-1.40860387688166,-1.38353025938794,-0.965743017462676,-1.10847625184862,-1.66960177533302,-1.08367050008968,-1.0553709061021,NA,NA,NA
"5indv127(2021)-unpaired-points-xyz.csv","5indv127(2021)","artificial",0.934820698880612,0.173066456530718,-1.55789397715606,-1.84440821850624,-0.628016613708007,0.218080659111823,1.02633085777332,0.894463226240034,-0.759936057931859,-1.12860520649519,-0.93868935076162,-0.436552622634292,0.977227402239974,-0.684548110793009,-0.408713122872698,NA,NA,NA
"5indv127(2021)-unpaired-points-xyz.csv","5indv127(2021)","artificial",0.694828494274472,-0.253747962570169,0.814946120294661,0.0184423837472218,-0.783965083564743,-0.44292615298389,-0.0882349592547687,-0.461888676519534,-1.78267253451566,-0.93995678869267,0.272996543948664,0.120120204686225,0.0647661315908533,0.98378355727253,-1.81371395047507,NA,NA,NA
"5indv127(2021)-unpaired-points-xyz.csv","5indv127(2021)","artificial",0.923091786928228,-1.0562612893818,-1.3760918016213,1.30940247116082,-1.07967871055852,-1.40243640044511,0.659415503140249,0.902624577305764,0.861758741147675,-1.25333246825271,0.792428156690778,-1.57465504888684,-1.23407046765574,-0.9828737741551,-1.00430387798562,NA,NA,NA
"5indv127(2021)-unpaired-points-xyz.csv","5indv127(2021)","artificial",1.24181072727263,0.0295600067764164,-1.41366027829689,-0.86774297271577,-0.910270071852536,-1.40571306168981,0.829393820311713,0.957905609957675,0.550148660803345,1.14296141282998,-1.07522632992761,-0.916486528436513,0.291611288490119,1.11971045524499,-0.175510596715053,NA,NA,NA
"5indv127(2021)-unpaired-points-xyz.csv","5indv127(2021)","artificial",-1.47850495221078,-1.06158434880215,-0.882645203423364,0.937054969741676,0.516346215255608,-0.11093491647566,0.741796665630471,0.718658835684024,-1.56409983618426,0.0131173041904728,0.919599783495204,-1.90048284923132,1.29919472191945,-1.25504877178801,-1.4242377124999,NA,NA,NA
"5indv127(2021)-unpaired-points-xyz.csv","5indv127(2021)","artificial",0.375075244092032,-0.885024427231635,-1.51935381487091,-0.444401168090623,-1.22186601124205,-1.90374334938481,-1.33520455636952,1.08214803897861,-1.22230083744233,-0.820730358358917,1.14292182250867,0.0686350083344398,1.08654506351991,0.0962972329663866,-0.685457669047859,NA,NA,NA
"5indv127(2021)-unpaired-points-xyz.csv","5indv127(2021)","artificial",0.694236594308566,0.826501797390204,-1.65439387296271,-0.331738160928296,1.24087823666146,0.504180456966537,0.823979854753258,-0.618473489343029,0.193845082692127,-0.805595496432072,-1.00170952597116,-1.89160839001554,-1.16013953573679,-0.881137684793401,-2.12202312793786,NA,NA,NA
"5indv127(2021)-unpaired-points-xyz.csv","5indv127(2021)","artificial",-0.533210404613309,1.25443941233083,0.366421295277088,0.72144783164901,0.86012292753549,-0.432053778866127,-0.615918829200722,-0.256939778085975,-1.52112547449582,0.76508681821384,-0.0649641956286841,0.521042535517442,1.40539329259407,-1.28805376033056,-1.54804783233072,NA,NA,NA
"5indv127(2021)-unpaired-points-xyz.csv","5indv127(2021)","artificial",-1.02329145556483,0.956342024382211,-1.13226133785058,1.44225270139242,-1.29677064890696,-1.43402325323317,1.13774542063896,-1.06952954527282,-1.26470350052889,0.874113579851832,-1.0775616076088,-1.56543716648265,-1.66582816053332,0.99217116361533,0.486886069225517,NA,NA,NA
"5indv127(2021)-unpaired-points-xyz.csv","5indv127(2021)","artificial",1.10660703813223,-1.01472930508468,-0.969876713415769,1.09557507323868,0.623191229578998,-0.811972751521502,-1.01586745428598,-0.312657160200806,-2.11225374829582,0.382929534424597,0.97283037769867,-1.26234196107447,0.52082606538941,-0.409783298292209,0.949329634055685,NA,NA,NA
"5indv127(2021)-unpaired-points-xyz.csv","5indv127(2021)","artificial",0.462565331543946,-1.16491230564894,-1.62503725076291,-1.06458708390287,-1.18291980154001,-2.12191606070854,0.0903935819918087,1.18880518061658,0.339888823767853,-0.15777411463488,0.905893158004861,-1.94661670425313,0.866099698743477,0.171937200281772,-0.273929622103998,NA,NA,NA
"5indv127(2021)-unpaired-points-xyz.csv","5indv127(2021)","artificial",1.05209769758604,0.908838516879573,-0.564493921408035,0.624598452244737,0.114292608039042,-1.37369591984804,0.83879351499212,-0.846484264946484,-0.928884105538094,-0.446134445123889,1.18132461551846,1.07345489516528,-1.47915139585955,-0.149628112253628,-0.160389875743025,NA,NA,NA
"5indv127(2021)-unpaired-points-xyz.csv","5indv127(2021)","artificial",-0.203835244746198,-1.26428887569263,-1.93635441132889,0.828874645256294,1.00884940975362,0.261105524210321,-0.102891048854243,0.930827701619791,-1.48765181430791,-1.30156928526942,1.05246213454521,-1.52654348032708,-0.100123461982943,-0.848047850521949,-1.69934392805271,NA,NA,NA
"5indv127(2021)-unpaired-points-xyz.csv","5indv127(2021)","artificial",-0.824419127429715,1.17779543722345,0.348046134560779,-1.00832224482298,0.0822370836056228,-1.68201923826565,0.547663577495408,0.725252560901485,-1.76155200842848,0.360415114219753,-0.419413288522491,-1.20443273096303,0.929933988923186,-0.828985843428821,-0.617340689695044,NA,NA,NA
"5indv127(2021)-unpaired-points-xyz.csv","5indv127(2021)","artificial",-1.03793744448229,0.0549430206726804,-1.68544134933133,0.46016944977069,-0.422855600952195,-1.15730698896764,0.946311234737512,-0.837452235091315,-0.53912706860299,-0.77310160239933,1.18309425500697,0.433544367519918,0.478916315585041,0.744847884004848,-1.82467117032173,NA,NA,NA
"5indv127(2021)-unpaired-points-xyz.csv","5indv127(2021)","artificial",0.64287664641373,-0.940879178621831,-0.0828287587089496,0.26463034669955,1.13374434283253,0.947669081932905,0.704781706329139,0.954933989309733,0.546645744281568,1.28692441341122,0.0547773694876829,-1.44070788458874,1.25952328324895,-0.4335118204749,-1.38560664407664,NA,NA,NA
"5indv127(2021)-unpaired-points-xyz.csv","5indv127(2021)","artificial",0.87520243337273,0.551306695835691,0.165278333825667,-1.44070820012171,1.06955046837319,0.0616574572005204,-1.56146589384849,0.543329177182579,-0.382994766333635,1.27024414713654,-1.15396720662069,-1.10327844088522,-0.985462381293326,-1.05973390385754,-1.98051257294914,NA,NA,NA
"5indv127(2021)-unpaired-points-xyz.csv","5indv127(2021)","artificial",-0.133987008496519,-1.19857585865868,-1.84830070582071,-0.974917269272753,0.189407339889801,-1.30036496844061,0.609114106720275,0.548349216142565,-1.70673964742193,-1.36264406912344,0.795767442163959,-1.16260378661476,1.20872089300118,-0.902831929618867,-0.458751901560359,NA,NA,NA
"5indv127(2021)-unpaired-points-xyz.csv","5indv127(2021)","artificial",-0.389439316990292,0.9603580555502,-1.65275756247676,0.435937913623798,0.574578667191438,-1.34866036941299,0.305861330672709,-0.195927618460431,-1.70974965066151,-0.509477842157813,-0.478518439384161,-1.95348314788492,0.662061881827404,0.842788137066422,0.76241651342283,NA,NA,NA
"5indv127(2021)-unpaired-points-xyz.csv","5indv127(2021)","artificial",1.01660188085932,-0.186002688315397,-1.37732408482677,-1.16006883096271,-1.26336567335673,-2.17710012681313,1.46658524435943,-1.3698612040825,-1.44996212944817,-1.62198514019185,1.2241333260219,0.590935214767974,-0.944247558411386,0.571948449595502,-1.93214444706627,NA,NA,NA
"5indv127(2021)-unpaired-points-xyz.csv","5indv127(2021)","artificial",-1.14593191641865,0.654214464310787,-1.71915944602393,-1.572291804829,1.06634047162976,0.0703056611392316,0.807323830115399,0.796415905949133,0.462482821484421,0.955981627695842,-0.813487356949542,-0.92274087073837,-0.111189769195338,-1.1512016398858,-1.72749048854747,NA,NA,NA
